_,Name,AccountNumber,Nvt_External_Id__c,ParentId,twodcms__Active__c,WOD_2__Business_Units__c,WOD_2__Warranty_Account_Type__c,Nvt_Warranty_Dealer_Type__c,Phone,BillingCountry,BillingState,BillingCity,BillingStreet,BillingPostalCode,ShippingCountry,ShippingState,ShippingCity,ShippingStreet,ShippingPostalCode,CurrencyIsoCode,Nvt_DSM__c,twodcms__Primary_Email_Id__c,Nvt_Region__c,Issues
[Account],"Amazon MTN1 - Wilmington, DE",HYS-AM15,HYS-AM15,,Active,C&I,Customer,,,US,DE,WILMINGTON,1025 BOXWOOD ROAD,19804,US,DE,WILMINGTON,1025 BOXWOOD ROAD,19804,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon MTN8 - Hagerstown, MD",AMAZON42,AMAZON42,,Active,C&I,Customer,,,US,MD,HAGERSTOWN,811 WESEL BLVD,21740,US,MD,HAGERSTOWN,811 WESEL BLVD,21740,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon OMA2 - Omaha, NE",AMAZON07,AMAZON07,,Active,C&I,Customer,,,US,NE,Omaha,10809 S. 144th St.,68138,US,NE,Omaha,10809 S. 144th St.,68138,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon OMA5 - Council Bluffs, IA",AMAZON58,AMAZON58,,Active,C&I,Customer,,,US,IA,Council Bluffs,3860 S 24th St.,51501,US,IA,Council Bluffs,3860 S 24th St.,51501,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon ORF2 - Chesapeake, VA",HYS-AMA4,HYS-AMA4,,Active,C&I,Customer,,,US,VA,CHESAPEAKE,5045 PORTSMOUTH BLVD,23321,US,VA,CHESAPEAKE,5045 PORTSMOUTH BLVD,23321,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon ORF3 - Suffolk, VA",AMAZON05,AMAZON05,,Active,C&I,Customer,,,US,VA,Suffolk,2020 Northgate Commerce Pkwy,23435,US,VA,Suffolk,2020 Northgate Commerce Pkwy,23435,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon ORF5 - Suffolk, VA",AMAZON63,AMAZON63,,Active,C&I,Customer,,,US,VA,Suffolk,1401 Enterprise Dr.,23434,US,VA,Suffolk,1401 Enterprise Dr.,23434,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon ORH5 - Uxbridge, MA",AMAZON73,AMAZON73,,Active,C&I,Customer,,,US,MA,Uxbridge,515 Douglas St.,1569,US,MA,Uxbridge,515 Douglas St.,1569,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon PAE2 - Arlington, WA",AMAZON70,AMAZON70,,Active,C&I,Customer,,,US,WA,Arlington,4620 172nd St. NE,98223,US,WA,Arlington,4620 172nd St. NE,98223,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RBD5 - Irving, TX",AMAZON47,AMAZON47,,Active,C&I,Customer,,,US,TX,Irving,3500 S. Airfield Rd.,75261,US,TX,Irving,3500 S. Airfield Rd.,75261,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RDU2 - Smithfield, NC",AMAZON60,AMAZON60,,Active,C&I,Customer,,,US,NC,Smithfield,2095 West Market St.,27577,US,NC,Smithfield,2095 West Market St.,27577,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RDU9 - Graham, NC",AMAZON32,AMAZON32,,Active,C&I,Customer,,,US,NC,Graham,13875 Senator Ralph Scott Pkwy,27302,US,NC,Graham,13875 Senator Ralph Scott Pkwy,27302,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RFD3 - Elwood, IL",AMAZON93,AMAZON93,,Active,C&I,Customer,,,US,IL,Elwood,4300 S. Brandon Rd.,60421,US,IL,Elwood,4300 S. Brandon Rd.,60421,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RIC4 - Richmond, VA",AMAZON99,AMAZON99,,Active,C&I,Customer,,,US,VA,Richmond,5901 Richmond Henrico Turnpike,23242,US,VA,Richmond,5901 Richmond Henrico Turnpike,23242,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RNT9 - Fife, WA",AMAZON38,AMAZON38,,Active,C&I,Customer,,,US,WA,Fife,7449 45th St. Ct E,98424,US,WA,Fife,7449 45th St. Ct E,98424,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon RSW5 - Fort Meyers, FL",AMAZON41,AMAZON41,,Active,C&I,Customer,,,US,FL,FORT MEYERS,16581 DOMESTIC AVE,33912,US,FL,FORT MEYERS,16581 DOMESTIC AVE,33912,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAC5 - Sacramento, CA",AMAZON14,AMAZON14,,Active,C&I,Customer,,,US,CA,Sacramento,8040 Metro Air Pkwy,95836,US,CA,Sacramento,8040 Metro Air Pkwy,95836,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAN5 - San Diego, CA",AMAZON66,AMAZON66,,Active,C&I,Customer,,,US,CA,San Diego,7144 Otay Mesa Rd.,92154,US,CA,San Diego,7144 Otay Mesa Rd.,92154,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAT3 - San Antonio, TX",AMZSAT3,AMZSAT3,,Active,C&I,Customer,,,US,TX,San Antonio,6806 CAL TURNER DRIVE,78220,US,TX,San Antonio,6806 CAL TURNER DRIVE,78220,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAT9 - San Antonio, TX",AMAZON12,AMAZON12,,Active,C&I,Customer,,,US,TX,San Antonio,6611 Lancer Blvd,78220,US,TX,San Antonio,6611 Lancer Blvd,78220,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAV4 - Pooler, GA",AMZSAV4,AMZSAV4,,Active,C&I,Customer,,,US,GA,POOLER,800 PINE MEADOW DRIVE,31322,US,GA,POOLER,800 PINE MEADOW DRIVE,31322,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAV7 - Pooler, GA",AMAZON81,AMAZON81,,Active,C&I,Customer,,,US,GA,Pooler,60 Triple-B Trail,31407,US,GA,Pooler,60 Triple-B Trail,31407,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAX1 - Irvine, CA",AMAZON76,AMAZON76,,Active,C&I,Customer,,,US,CA,Irvine,17871 Von Karman Avenue,92614,US,CA,Irvine,17871 Von Karman Avenue,92614,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAX2 - Corona, CA",AMAZON27,AMAZON27,,Active,C&I,Customer,,,US,CA,Corona,150 Radio Rd.,92879,US,CA,Corona,150 Radio Rd.,92879,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAX3 - Carson, CA",AMAZON61,AMAZON61,,Active,C&I,Customer,,,US,CA,Carson,333 W. Gardena Blvd.,90248,US,CA,Carson,333 W. Gardena Blvd.,90248,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAX5 - Los Angeles, CA",AMZSAX5,AMZSAX5,,Active,C&I,Customer,,,US,CA,LOS ANGELES,3301 MEDFORD STREET,90063,US,CA,LOS ANGELES,3301 MEDFORD STREET,90063,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAZ2 - Tolleson, AZ",AMAZON85,AMAZON85,,Active,C&I,Customer,,,US,AZ,Tolleson,10601 West Van Buren St.,85353,US,AZ,Tolleson,10601 West Van Buren St.,85353,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCA2 - Brisbane, CA",AMZSCA2,AMZSCA2,,Active,C&I,Customer,,,US,CA,BRISBANE,3745 & 3785 BAYSHORE BLVD,94005-1402,US,CA,BRISBANE,3745 & 3785 BAYSHORE BLVD,94005-1402,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCA5 - Sacramento, CA",AMAZON50,AMAZON50,,Active,C&I,Customer,,,US,CA,Sacramento,7601 Metro Air Parkway,95837,US,CA,Sacramento,7601 Metro Air Parkway,95837,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCA7 - San Diego, CA",AMAZON78,AMAZON78,,Active,C&I,Customer,,,US,CA,San Diego,717 Harvest Rd. Building A,92154,US,CA,San Diego,717 Harvest Rd. Building A,92154,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCK4 - Stockton, CA",HYS-AMA8,HYS-AMA8,,Active,C&I,Customer,,,US,CA,STOCKTON,6001 S AUSTIN ROAD,92515,US,CA,STOCKTON,6001 S AUSTIN ROAD,92515,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCK6 - Tracy, CA",AMAZON90,AMAZON90,,Active,C&I,Customer,,,US,CA,Tracy,1500 East Grant Line Rd.,95304,US,CA,Tracy,1500 East Grant Line Rd.,95304,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCK8 - Oakley, CA",AMAZON88,AMAZON88,,Active,C&I,Customer,,,US,CA,Oakley,4700 Wilbur Ave.,94561,US,CA,Oakley,4700 Wilbur Ave.,94561,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SFL6 - Riviera Beach, FL",AMZSFL6,AMZSFL6,,Active,C&I,Customer,,,US,FL,RIVIERA BEACH,1301 PRESIDENT BARACK OBAMA HW,33404,US,FL,RIVIERA BEACH,1301 PRESIDENT BARACK OBAMA HW,33404,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SFL8 - Orlando, CA",AMZSFL8,AMZSFL8,,Active,C&I,Customer,,,US,FL,ORLANDO,9775 AIR COMMERCE PARKWAY,32827,US,FL,ORLANDO,9775 AIR COMMERCE PARKWAY,32827,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SGA2 - Lithia Springs, GA",HYS-AM19,HYS-AM19,,Active,C&I,Customer,,,US,GA,Lithia Springs,1707 Blairs Bridge Rd.,30122,US,GA,Lithia Springs,1707 Blairs Bridge Rd.,30122,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SHV1 - Shreveport, LA",AMAZON97,AMAZON97,,Active,C&I,Customer,,,US,LA,Shreveport,1625 Corporate Dr.,71107,US,LA,Shreveport,1625 Corporate Dr.,71107,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SJC7 - Tracy, CA",AMAZON36,AMAZON36,,Active,C&I,Customer,,,US,CA,Tracy,188 S Mountain House Pkwy,95377,US,CA,Tracy,188 S Mountain House Pkwy,95377,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SJC7 - Tracy, CA",AMAZON65,AMAZON65,,Active,C&I,Customer,,,US,CA,Tracy,200 S. International Pkwy,95377,US,CA,Tracy,200 S. International Pkwy,95377,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SMA1 - Westborough, MA",AMZSMA1,AMZSMA1,,Active,C&I,Customer,,,US,MA,WESTBOROUGH,64 OTIS STREET,1581,US,MA,WESTBOROUGH,64 OTIS STREET,1581,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNC3 - Durham, NC",AMAZON62,AMAZON62,,Active,C&I,Customer,,,US,NC,Durham,125 National Way,27703,US,NC,Durham,125 National Way,27703,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNJ1 - Woodland Park, NJ",AMAZON83,AMAZON83,,Active,C&I,Customer,,,US,NJ,Woodland Park,1150 McBride Ave,7424,US,NJ,Woodland Park,1150 McBride Ave,7424,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNJ3 - Burlington, NJ",AMAZON69,AMAZON69,,Active,C&I,Customer,,,US,NJ,Burlington,1798 North Route 130,8016,US,NJ,Burlington,1798 North Route 130,8016,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNV1 - Las Vegas, NV",AMAZON34,AMAZON34,,Active,C&I,Customer,,,US,NV,Las Vegas,7970 S. Valley View Blvd. Suite 130,89139,US,NV,Las Vegas,7970 S. Valley View Blvd. Suite 130,89139,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNY2 - Bronx, NY",AMZSNY2,AMZSNY2,,Active,C&I,Customer,,,US,NY,BRONX,2505 BRUCKNER BLVD,10465,US,NY,BRONX,2505 BRUCKNER BLVD,10465,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNY5- - Melville, NY",AMAZON82,AMAZON82,,Active,C&I,Customer,,,US,NY,Melville,90 Ruland Rd.,11747,US,NY,Melville,90 Ruland Rd.,11747,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SOH3 - Lockbourne, OH",AMAZON55,AMAZON55,,Active,C&I,Customer,,,US,OH,Lockbourne,6322 Collings Dr.,43137,US,OH,Lockbourne,6322 Collings Dr.,43137,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SOR3 - Portland, OR",AMAZON16,AMAZON16,,Active,C&I,Customer,,,US,OR,Portland,515 N. Schmeer Rd.,97217-7505,US,OR,Portland,515 N. Schmeer Rd.,97217-7505,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STL9 - Berkley, MO",HYS-AM10,HYS-AM10,,Active,C&I,Customer,,,US,MO,BERKELEY,8850 SPRINGFIELD AVE,63134,US,MO,BERKELEY,8850 SPRINGFIELD AVE,63134,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX4 - Pasadena, TX",HYS-AM14,HYS-AM14,,Active,C&I,Customer,,,US,TX,PASADENA,10611 RED BLUFF ROAD,77505,US,TX,PASADENA,10611 RED BLUFF ROAD,77505,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX5 - Houston, TX",AMAZON15,AMAZON15,,Active,C&I,Customer,,,US,TX,Houston,5215 Campbell Rd,77041,US,TX,Houston,5215 Campbell Rd,77041,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX6 - Pflugerville, TX",AMAZN40A,AMAZN40A,,Active,C&I,Customer,,,US,TX,Pflugerville,18625 Schultz Ln.,78660,US,TX,Pflugerville,18625 Schultz Ln.,78660,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX6 - Pflugerville, TX",AMAZON40,AMAZON40,,Active,C&I,Customer,,,US,TX,Pflugerville,1316 New Meister Lane,78660,US,TX,Pflugerville,1316 New Meister Lane,78660,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX7 - San Antonio, TX",AMAZON28,AMAZON28,,Active,C&I,Customer,,,US,TX,SAN ANTONIO,"2214 CORNER RIDGE BUILDING 3, SUITE 200",78219,US,TX,SAN ANTONIO,"2214 CORNER RIDGE BUILDING 3, SUITE 200",78219,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon STX8 - Richardson, TX",AMAZON77,AMAZON77,,Active,C&I,Customer,,,US,TX,Richardson,3051 Research Drive,75082,US,TX,Richardson,3051 Research Drive,75082,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SUT1 - Salt Lake City, UT",HYS-AMA6,HYS-AMA6,,Active,C&I,Customer,,,US,UT,SALT LAKE CITY,6338 WEST 700 NORTH,84116,US,UT,SALT LAKE CITY,6338 WEST 700 NORTH,84116,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SWF2 - Fishkill, NY",AMAZON84,AMAZON84,,Active,C&I,Customer,,,US,NY,Fishkill,1940 Route 52,12533,US,NY,Fishkill,1940 Route 52,12533,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TEB9 - Somerset, NJ",HYS-AMAZ,HYS-AMAZ,,Active,C&I,Customer,,,US,NJ,SOMERSET,601 RANDOLPH ROAD,8873,US,NJ,SOMERSET,601 RANDOLPH ROAD,8873,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TLH2 - Tallahassee, FL",AMZON100,AMZON100,,Active,C&I,Customer,,,US,FL,Tallahassee,2635 Vineland Dr.,32308,US,FL,Tallahassee,2635 Vineland Dr.,32308,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TPA4 - Temple Terrace, FL",AMAZON33,AMAZON33,,Active,C&I,Customer,,,US,FL,Temple Terrace,8990 North US Highway 301,33637,US,FL,Temple Terrace,8990 North US Highway 301,33637,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TUS5 - Tuscon, AZ",AMAZON18,AMAZON18,,Active,C&I,Customer,,,US,AZ,Tuscon,3590 E. Corona Rd.,85756,US,AZ,Tuscon,3590 E. Corona Rd.,85756,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TYS1 - Rockford, TN",AMAZON98,AMAZON98,,Active,C&I,Customer,,,US,TN,Rockford,4101 S. Singleton Station Rd.,37853,US,TN,Rockford,4101 S. Singleton Station Rd.,37853,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon TYS5 - Maryville, TN",AMAZON53,AMAZON53,,Active,C&I,Customer,,,US,TN,Maryville,201 Partnership Pkwy,37801,US,TN,Maryville,201 Partnership Pkwy,37801,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon VGT1 - N. Las Vegas, NV",HYS-AM09,HYS-AM09,,Active,C&I,Customer,,,US,NV,N Las Vegas,5802 E. Tropical Pkwy,89115,US,NV,N Las Vegas,5802 E. Tropical Pkwy,89115,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon VGT2 - Las Vegas, NV",HYS-AMA7,HYS-AMA7,,Active,C&I,Customer,,,US,NV,LAS VEGAS,6401 HOWDY WELLS AVE,89115,US,NV,LAS VEGAS,6401 HOWDY WELLS AVE,89115,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon VGT5 - Las Vegas, NV",AMAZON13,AMAZON13,,Active,C&I,Customer,,,US,NV,Las Vegas,6501 E. Howdy Wells Ave.,89115,US,NV,Las Vegas,6501 E. Howdy Wells Ave.,89115,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon XCA2 - City of Industry, CA",AMAZON89,AMAZON89,,Active,C&I,Customer,,,US,CA,City of Industry,15120 Valley Blvd.,91746,US,CA,City of Industry,15120 Valley Blvd.,91746,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Amazon XLX3,AMZXLX3,AMZXLX3,,Active,C&I,Customer,,,US,CA,Santa Clarita,21501 Needham Ranch Pkwy,91321,US,CA,Santa Clarita,21501 Needham Ranch Pkwy,91321,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon XTC1 - Oakley, CA",AMZXTC1,AMZXTC1,,Active,C&I,Customer,,,US,CA,OAKLEY,4500 WILBUR AVE,94561,US,CA,OAKLEY,4500 WILBUR AVE,94561,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon XTN1 - Olive Branch, MS",AMAZON39,AMAZON39,,Active,C&I,Customer,,,US,MS,Olive Branch,8145 Nail Rd.,38654,US,MS,Olive Branch,8145 Nail Rd.,38654,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon YEG2 - Acheson, AB",AMAZON79,AMAZON79,,Active,C&I,Customer,,,CA,AB,Acheson,27383 92 Ave,T7X 5A6,CA,AB,Acheson,27383 92 Ave,T7X 5A6,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],AMAZON.COM SERVICES LLC,AMAZON02,AMAZON02,,Active,C&I,Customer,,,US,WA,Seattle,1200 12th Ave S Ste 1200,98144-2734,US,WA,Seattle,1200 12th Ave S Ste 1200,98144-2734,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],AMERICAN BATTERY COMPANY,422,422,,Not Active,C&I,Dealer,Battery Dealer,,US,FL,Ft. Lauderdale,"2800 SW 4th Ave, Unit #20",33315,US,FL,Ft. Lauderdale,"2800 SW 4th Ave, Unit #20",33315,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],Ametek,AME01,AME01,,Active,C&I,OEM,,937-440-0800,US,OH,Troy,66 Industry Court Suite F,45373,US,OH,Troy,66 Industry Court Suite F,45373,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Ametek Prestolite Power,AMETEK,AMETEK,,Active,C&I,OEM,,,US,OH,Columbus,875 Dearborn Dr.,43085,US,OH,Columbus,875 Dearborn Dr.,43085,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],ANDERSON MATERIAL HANDLING,409-AND,409-AND,,Active,C&I,Dealer,Truck Dealer,,US,OH,TWINSBURG,1960 SUMMIT COMMERCE PARK,44087,US,OH,TWINSBURG,1960 SUMMIT COMMERCE PARK,44087,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Anheuser Busch - Fairfield, CA",PAPE-AB2,PAPE-AB2,,Active,C&I,Customer,,707-429-2000,US,CA,Fairfield,3101 Busch Drive,94534,US,CA,Fairfield,3101 Busch Drive,94534,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Anheuser Busch - Riverside, CA",PAPE-AB,PAPE-AB,,Active,C&I,Customer,,951-782-3954,US,CA,Riverside,1400 Malborough Avenue,92507,US,CA,Riverside,1400 Malborough Avenue,92507,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Apex Industrial Battery - Ogden, UT",406,406,,Active,C&I,Dealer,Battery Dealer,385-500-4804,US,UT,Ogden,1075 South Depot Road,84404,US,UT,Ogden,1075 South Depot Road,84404,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Mach Co-Johnstown,YALARN15,YALARN15,,Active,C&I,Dealer,Truck Dealer,970-532-5522,US,CO,Johnstown,266 Gateway Drive,80513,US,CO,Johnstown,266 Gateway Drive,80513,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,ARNMAC19,ARNMAC19,,Active,C&I,Dealer,Truck Dealer,,US,UT,Salt Lake City,2975 2100 S,84119,US,UT,Salt Lake City,2975 2100 S,84119,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYS-ARN1,HYS-ARN1,,Active,C&I,Dealer,Truck Dealer,303-573-5333,US,CO,Denver,3800 Quentin St,80239,US,CO,Denver,3800 Quentin St,80239,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYSARN13,HYSARN13,,Active,C&I,Dealer,Truck Dealer,719-528-8672,US,CO,Colorado Springs,1490 Woolsey Heights,80915,US,CO,Colorado Springs,1490 Woolsey Heights,80915,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],ARNOLD MACHINERY,HYS-ARN3,HYS-ARN3,,Active,C&I,Dealer,Truck Dealer,,US,ID,MERIDIAN,300 E OVERLAND ROAD,83642,US,ID,MERIDIAN,300 E OVERLAND ROAD,83642,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYS-ARN4,HYS-ARN4,,Active,C&I,Dealer,Truck Dealer,801-910-5967,US,UT,Pleasant View,1486 Stone Field Way,84404,US,UT,Pleasant View,1486 Stone Field Way,84404,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYS-ARN5,HYS-ARN5,,Active,C&I,Dealer,Truck Dealer,602-697-0318,US,AZ,Phoenix,3000 S 44th Street,85040,US,AZ,Phoenix,3000 S 44th Street,85040,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYS-ARN6,HYS-ARN6,,Active,C&I,Dealer,Truck Dealer,602-697-0318,US,ID,TWIN FALLS,464 WASHNINGTON STREET SOUTH,83301,US,ID,TWIN FALLS,464 WASHNINGTON STREET SOUTH,83301,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYSARN8,HYSARN8,,Active,C&I,Dealer,Truck Dealer,702-642-9000,US,NV,N. Las Vegas,4136 Donovan Way,89030,US,NV,N. Las Vegas,4136 Donovan Way,89030,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery,HYSARN9,HYSARN9,,Active,C&I,Dealer,Truck Dealer,801-974-4000,US,UT,Salt Lake City,2921 West 2100 South P. O. Box 30020 Special Products,84130,US,UT,Salt Lake City,2921 West 2100 South P. O. Box 30020 Special Products,84130,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Arnold Machinery of AZ,HYSARN19,HYSARN19,,Active,C&I,Dealer,Truck Dealer,520-294-7677,US,AZ,Tucson,3350 East Gas Road,85714,US,AZ,Tucson,3350 East Gas Road,85714,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Ashley Furniture - Chippewa Falls, WI",490-ASHW,490-ASHW,,Active,C&I,Customer,,,,,,,,US,WI,Chippewa Falls,925 1st Ave,54729,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Ashley Furniture - Colton, CA",ASH-COLT,ASH-COLT,,Active,C&I,Customer,,,,,,,,US,CA,Colton,1601 Ashley Way,92324,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
