LEAD_DIST_MGR__c,PRSM_Certification_Level__c,Oasis__c,MiscTypeCd__c,PRSM_Active__c,DomicileCountryCode__c,Parent_Type__c,Partner_Code__c,Tier_N_Supplier_Locations__c,PRSM_Maintenance_Supervisor_Phone__c,tvnt__Established_Business__c,PRSM_Work_Queue_Comments__c,Type_of_Account__c,PRSM_Domicile_Country__c,Active_Date__c,CurrencyIsoCode,Fleet_Account_Manager__c,SharedCd__c,WesternStar_BrandLevel_of_Authorization__c,twodcms__Active__c,AccountNumber,PRSM_Notes__c,Service_Region_Code_Primary__c,Fleet_Currency__c,OutletCd__c,Vocation_Segment__c,Customer_Account_Number__c,Dealer_Parent_Entity_ID__c,CBFC_Account_Number__c,BillingPostalCode,Export_Consolidators_Code__c,Match_Grade__c,FCCC_Anniversary_Date__c,Fleet_Program__c,Market_Segment_Code__c,Supply_Chain_Security_Membership__c,Match_Data_Profile__c,Toll_Free_Number__c,Fleet_Entity_Code__c,Service_Provider__c,ShippingStreet,Account_updated_with_MDM_CAN__c,Time_Zone__c,BillingCountry,PRSM_Override_Allow_Filing_of_Claims__c,Dealer_Code__c,PRSM_Asset__c,Brand_Description_DDC__c,PRSM_Same_as_Billing_Address__c,Pinnacle_Dealer_Location_Type__c,PRSM_DVCM_Group_Level__c,Enabled_For_Review__c,District_Service_Manager_Primary__c,Additional_States__c,Business_Associate_Type__c,Publish_to_MDM__c,PRSM_Transportation_Director_Name__c,Primary_CAN__c,PRSM_Parts_Code__c,Supply_Chain_Security_Risk_Rating__c,Email_Address__c,Archival_Extension_Requested__c,CUST_GRP_NAME__c,Regional_General_Manger_for_Service__c,tvnt__Preferred_Contact_Method__c,Facing_Dealer_Name__c,PRSM_TBBCAN__c,twodsrm__Supplier_Type__c,Parent_DNB_DUNS_Number__c,Pinnacle_Fleet_Code__c,Service__c,Brand_Description_TBB__c,Family_Group__c,Branch_ID__c,OutletTypeCd__c,Outletstatuscd__c,DNBConnect_DUNS_Number__c,Abbrev_Name__c,Location_Code__c,ShippingCountry,Legal_Name__c,BillingStreet,BrnID__c,BillingCity,PRSM_Sub_Business_Unit__c,PRSM_Override_Allow_Registration__c,PRSM_Last_Claim_Submit_Date__c,Vocation_Name__c,SEGGRP__c,Fleet_Master_Entity_ID__c,Brand_Description_FCCC__c,Senior_Regional_Parts_Manager__c,Country__c,Mismatch_Allowed__c,Fax,Fleet_Bill_To_Entity_ID__c,PRSM_Elite_Dealer__c,PRSM_Auto_Registration__c,Brand_Level_of_Authorization_FCCC__c,Location_Type__c,Dealer_ID__c,ShippingCity,Alias_org_code__c,Data_Source__c,Service_Region_Name_Primary__c,Mainframe_ID__c,Service_Phone_Number__c,Confidence_Code__c,PRMS_Notes__c,Primary_Contact_Name__c,PRSM_Parent__c,External_Country__c,PRSM_T_Currency_Code__c,Status__c,Phone,BillingState,Type,Name,Fleet_Category__c,SponsoringOutletCode__c,Clan_Name__c,Date_Last_Updated__c,USDOT__c,PRSM_Is_DTR_Un_Registered__c,PrimaryOutletCd__c,PRSM_OPR_Initials__c,Clan_Code__c,PRSM_Program_Type__c,Fleet_Location_Type__c,CountryCd__c,WOD_2__Warranty_Account_Type__c,Primary_Branch_Indicator__c,PRSM_Source__c,ShippingState,Primary_Branch_Lookup__c,Supplier_Code__c,Other_Reason__c,Cummins_Certified__c,Holding_Company__c,PRSM_ECS_Dealer__c,PRSM_Transportation_Director_Phone__c,Procede_ID__c,Brands__c,Region__c,Archival_Date__c,Date_Of_Load__c,PRSM_Customer_Process__c,PRSM_Maintenance_Supervisor_Name__c,Brand_Level_of_Authorization_TBB__c,ROWID__c,Sales_Phone_Number__c,PRSM_Work_Queue_Status__c,ShippingPostalCode,WOD_2__Dealer_Group__c,Fleet_Parent_Entity_ID__c,Request_Reason__c,Dealer_POS__c,Fleet_Division__c,Director_of_Parts__c,Archival_Requestor__c,Lead_Source__c,Parts_Phone_Number__c,FCCC_Account_Type__c,Vocation_Group__c,Account_sent_for_MDM_Incremental_Load__c,Fob__c,PRSM_Last_Charge_Back_Date__c,Dealer_Eligible_for_Pinnacle_Transaction__c,PRSM_is_MDM_Sync__c,Regional_Parts_Manager__c,Account_ready_for_MDM__c,Shop_Code__c,Dealer_Entity_ID__c,Account_Category__c,Dealer_Enrolled__c,PRSM_Override_Allow_Claim_on_Behalf__c,Brand_Description_DCC__c,Fleet_Eligible_for_Transaction__c,Used_RV_Sales__c,Service_District_Code_Primary__c,Dealer_Master_Entity_ID__c,Number_of_Vehicles__c,Branch_Name__c,EliteSupport__c,Fleet_Entity_ID__c,Allison_Certified__c,Fleet_Facing_Dealer_Code__c,Fleet_Size__c,PRSM_Account_Type__c,Freightliner_BrandLevel_of_Authorization__c,Account_sent_for_MDM_Initial_Load__c,Inactive_Date__c,Fleet_Parent_Code__c,twodcms__Primary_Email_Id__c,Dealer_Bill_To_Entity_ID__c,PRSM_Requires_Manual_Review__c
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,72120-3445,,,,,,,,,,,8140 Austin Gardens Ct,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,047469236,,,United States,,8140 Austin Gardens Ct,,Sherwood,,False,,,,,,,,False,,,False,False,,,,Sherwood,,MDM Classic,,,,,,,,,,,+15018340700,Arkansas,,RANDY WISSINK,,,,,,False,,,,,,,,False,,Arkansas,,,,False,,False,,,,,,,,,,3880487,,,72120-3445,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,04773,,,,,,,,,,,RR 1 Box 93,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,045890725,,,United States,,RR 1 Box 93,,Saint David,,False,,,,,,,,False,,,False,False,,,,Saint David,,MDM Classic,,,,,,,,,,,+12078953579,Maine,,AURELE COTE,,,,,,False,,,,,,,,False,,Maine,,,,False,,False,,,,,,,,,,3880484,,,04773,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,07657-2705,,,,,,,,,,,397 Dwight Pl,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,005875630,,,USA,,397 Dwight Pl,,Ridgefield,,False,,,,,,,,False,,,False,False,,,,Ridgefield,,MDM Classic,,,,,,,,,,,,New Jersey,,SYNDICATE TRANSPORT LTD.,,,,,,False,,,,,,,,False,,New Jersey,,,,False,,False,,,,,,,,,,3880483,,,07657-2705,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,20169-2300,,,,,,,,,,,14916 Simmons Grove Dr,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,073949274,,,United States,,14916 Simmons Grove Dr,,Haymarket,,False,,,,,,,,False,,,False,False,,,,Haymarket,,MDM Classic,,,,,,,,,,,+17037538214,Virginia,,GILL BROTHERS TRANSPORT,,,,,,False,,,,,,,,False,,Virginia,,,,False,,False,,,,,,,,,,3880482,,,20169-2300,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,11725-4111,,,,,,,,,,,6 Laurel Ln,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,025541259,,,United States,,6 Laurel Ln,,Commack,,False,,,,,,,,False,,,False,False,,,,Commack,,MDM Classic,,,,,,,,,,,,New York,,TRILINK LOGISTICS INC,,,,,,False,,,,,,,,False,,New York,,,,False,,False,,,,,,,,,,3880478,,,11725-4111,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,32218,,,,,,,,,,,1852 W 41ST St,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,036485483,,,United States,,826 TAMMY COVE LANE,,JACKSONVILLE,,False,,,,,,,,False,,,False,False,,,,Jacksonville,,,,,,,,,,,,,,FL,,TIMOTHY L MANNING,,,,,,False,,,,,,,,False,,Florida,,,,False,,False,,,,,,,,,,,,,32209-3106,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46334,,,,,,,,HZ,,,,,,BOX 2101 204 4TH AVE,False,,Canada,False,X46334,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,RUSSELLS OIL,,Canada,RUSSELLS OILFIELD SERVICE,,,,,False,,,,,,,,False,,,False,False,,,,SLAVE LAKE,,MDM Global Customer,,,,,,,,000,,,3211233210,,,RUSSELLS OILFIELD SERVICE,,,,,,False,,RLC,,,,,Customer,False,,AB,,,,False,,False,,,,,,,,,,3880592,,Approved,T0G 2A1,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46332,,,G0M 1P0,,AAAAAZZABZA,,,HZ,,0000000000989800000000989998,,,,28 RUE INDUSTRIELLE,False,,Canada,False,X46332,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,200131220,RCM MODULAR,,Canada,,28 rue Industrielle,,Saint-Benoît-Labré,,False,,,,,,,,False,,,False,False,,,,ST BENOIT DE L ABRE,,MDM Global Customer,,,,10,,,,000,,,,QUEBEC,,RCM MODULAR SOLUTIONS,,,,,,False,,DKF,,,,,Customer,False,,QC,,,,False,,False,,,,,2022-04-20,,,,,3880591,,Rejected,G0M 1P0,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,2022-04-20T00:00:00.000+0000,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,60465,,AAAAAZZAFZZ,,,,,0300000000989800000000989998,,,,8423 W 99TH Ter APT 316,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,125233840,,,United States,,8423 W 99TH TERRACE APT 316,,PALOS HILLS,,False,,,,,,,,False,,,False,False,,,,Palos Hills,,MDM Classic,,,,10,,,,203,,,+13126475505,IL,,NAVET EXPRESS LLC,,,,,,False,,,,,,,,False,,IL,,,,False,,False,,,,,,,,,,3880590,,,60465-1240,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,92377,,BZZAAAZAFAB,,,,,0098980000009800000000009998,,,,2081 N Park Ave,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,930861070,,,United States,,PO BOX 158,,RIALTO,,False,,,,,,,,False,,,False,False,,,,Rialto,,MDM Classic,,,,8,,,,203,,,+19512586479,CA,,AGRAMONTE SONS TRANSPORTATION,,,,,,False,,,,,,,,False,,CA,,,,False,,False,,,,,,,,,,3880589,,,92377-4589,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,19609,,AAAAAZZAFBA,,,,,0000000000989800000000009998,,,,108 Woodside Ave,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,122860957,,,United States,,108 WOODSIDE AVE,,READING,,False,,,,,,,,False,,,False,False,,,,Reading,,MDM Classic,,,,10,,,,203,,,+14845293170,PA,,RT TRANSPORTATION,,,,,,False,,,,,,,,False,,PA,,,,False,,False,,,,,,,,,,3880588,,,19609-1638,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,91766,,AAAAAZZAFAA,,,,,0002020202989800000000009998,,,,2032 GREENWOOD LN,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,064695410,,,UNITED STATES,,2032 GREENWOOD LN,,POMONA,,False,,,,,,,,False,,,False,False,,,,POMONA,,MDM Classic,,,,10,,,,203,,,+16267209106,CA,,UNITED SPEEDY TRUCKING,,,,,,False,,,,,,,,False,,CA,,,,False,,False,,,,,,,,,,3880587,,,91766,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46313,,,,,,,,HZ,,,,,,1247 ORMSBY LANE NW,False,,Canada,False,X46313,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,BOROSIUK ED,,Canada,,,,,,False,,,,,,,,False,,,False,False,,,,EDMONTON,,MDM Global Customer,,,,,,,,000,,,,,,BOROSIUK ED JUDY,,,,,,False,,DKF,,,,,Customer,False,,AB,,,,False,,False,,,,,,,,,,3880586,,Approved,T5T 6R2,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46310,,,L6T 5L2,,AAAAAZZAFBA,,,HZ,,0000000000989800000000009998,,,,150 HEDGEDALE RD,False,,Canada,False,X46310,,,False,,,False,,,,False,,False,,,,False,INTERSTATE FREIGHT IFS (GROUP),,,,,,,,,,,,,,250969060,INTERSTATE F,,Canada,INTERSTATE FREIGHT SYSTEMS,150 HEDGEDALE ROAD,,BRAMPTON,,False,,,,,,,,False,,,False,False,,,,BRAMPTON,,MDM Global Customer,,,,10,,,,000,,,(905)453-0545x104,ON,,INTERSTATE FREIGHT SYSTEMS,,,INTERSTATE FREIGHT IFS (GROUP),,,False,,JAG,FX9894,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880585,,Approved,L6T 5L2,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46295,,,40511,,BAAAAZZABAZ,,,HZ,,0000000000989800000000009998,,,,3052 BEAUMONT CENTRE CIR,False,,United States,False,X46295,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,116935647,STANTEC,,United States,,1409 N FORBES RD,,LEXINGTON,,False,,,,,,,,False,,,False,False,,,,LEXINGTON,,MDM Global Customer,,,,8,,,,203,,,(859) 422-3000,KY,,STANTEC,,,,,,False,,DKF,,,,,Customer,False,,KY,,,,False,,False,,,,,,,,,,3880584,,Approved,40513,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLX46294,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46294,,,,,,,,HZ,,,,,,2440 KEELE STREET APT 2 A,False,,Canada,False,X46294,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,BUTT WALEED,,Canada,,,,,,False,,,,,,,,False,,,False,False,,,,TORONTO,,MDM Global Customer,,X46294,,,,,,000,,,,,,BUTT WALEED,,,,,,False,,JLM,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880583,,Approved,111111,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46292,,,K2H7V1,,AFZAAAZAZBA,,,HZ,,0000980000009800000098009998,,,,PO BOX 11401 STN H RR 7 MOODIE,False,,Canada,False,X46292,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,248280620,KOTT LUMBER,,Canada,,PO BOX 11401,,NEPEAN,,False,,,,,,,,False,,,False,False,,,,NEPEAN,,MDM Global Customer,,,,9,,,,000,,,16138382775,ON,,KOTT LUMBER,,,,,,False,,DKF,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880582,,Approved,K2H 7V1,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46291,,,66215-1217,,AAAAAZZABFA,,,HZ,,0000000000989800000000009998,,,,9000 MARSHALL DR,False,,United States,False,X46291,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,080397916,HEARTLAND CO,,United States,HEARTLAND COCA COLA BOTTLING,9801 Industrial Blvd,,Lenexa,,False,,,,,,,,False,,,False,False,,,,LENEXA,,MDM Global Customer,,,,10,,,,203,,,1,Kansas,,HEARTLAND COCA COLA BOTTLING,,,,,,False,,NJS,,,,,Customer,False,,KS,,,,False,,False,,,,,,,,,,3880581,,Approved,66215,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46282,,,28269-3734,,BAAAAZZAFZA,,,HZ,,0002020202989800000000989998,,,,11704 REAMES RD,False,,United States,False,X46282,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,080685155,APTUS BRIDGE,,United States,,5930 Northwoods Business Pkwy,,Charlotte,,False,,,,,,,,False,,,False,False,,,,CHARLOTTE,,MDM Global Customer,,,,8,,,,203,,,,North Carolina,,APTUS BRIDGE UTILITIES,,,,,2828808.0,False,,DKF,,,,,Customer,False,,NC,,,,False,,False,,,,,,,,,,3880580,,Approved,28269,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-08-24T00:00:00.000+0000,USD,,,,,,,,,,,X46281,,,L5S 1K4,,AAAAAZFAFZA,,,HZ,,0000000000980000000000989998,,,,7410 TRANMERE DR,False,,Canada,False,X46281,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,244237066,SPARTAN FREI,,Canada,SPARTAN FREIGHT,7410 Tranmere Dr,,Mississauga,,False,,,,,,,,False,,,False,False,,,,MISSISSAUGA,,MDM Global Customer,,,,10,,,,000,,,905-3925,ONTARIO,,SPARTAN FREIGHT,,,,,,False,,NJS,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880579,,Approved,L5S 1K4,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLX35395,,,,,IND,,2017-03-15T00:00:00.000+0000,USD,,,,,,,,,,,X35395,,,V2S 7N2,,AFFAAZFFBAA,,,HZ,,0000000000980000000000009998,,,,30475 CARDINAL AVE 230,False,,Canada,False,X35395,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,253292911,RIGHT LINK T,,Canada,RIGHT LINK LOGISTICS LTD,34208 Amblewood Pl,,Abbotsford,,False,,,,,,,,False,,,False,False,,,,ABBOTSFORD,,MDM Global Customer,,X35395,,7,,,,000,,,6047449381,BRITISH COLUMBIA,,RIGHT LINK TRANSPORT LTD,,,,,,False,,KRG,,,,,Customer,False,,BC,,,,False,,False,,,,,,,,,,3880578,,Approved,V2T 0E4,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2016-11-18T00:00:00.000+0000,USD,,,,,,,,,,,X27490,,,L5J 4B3,,AFFAAZFAAAA,,,HZ,,0000000000980000000000009998,,,,308 BROUSGROVE RD SUITE 2150,False,,Canada,False,X27490,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,203171020,LARGUS TRUCK,,Canada,LARGUS TRUCKING,2150 Bromsgrove Rd,,Mississauga,,False,,,,,,,,False,,,False,False,,,,MISSISSAUGA,,MDM Global Customer,,,,9,,,,000,,,7162253311,ONTARIO,,LARGUS TRUCKING,,,,,,False,,JLM,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880576,,Approved,L5J 4B3,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2010-09-07T00:00:00.000+0000,USD,,,,,,,,,,,V71679,,,,,,,,HZ,,,,,,8804 N MIAMI RIDGE RD,False,,,False,V71679,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,HANLEY GARRE,,United States,HANLEY GARRETT,,,,,False,,,,,,,,False,,,False,False,,,,COLUMBUS,,MDM Global Customer,,,,,,,,203,,,812526-4088,,,"HANLEY, GARRETT",,,,,,False,,ANR,,,,,Customer,False,,IN,,,,False,,False,,,,,,,,,,3880575,,Approved,47201,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2008-06-27T00:00:00.000+0000,USD,,,,,,,,,,,V28610,,,20815-4200,,AAAAAZZAFAZ,,,HZ,,0000000000989800000000009998,,,,5906 CONNECTICUT AVE,False,,United States,False,V28610,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,021869227,CHEVY CHASE,,United States,CHEVY CHASE VILLAGE OF,5906 Connecticut Ave,,Chevy Chase,,False,,,,,,,,False,,,False,False,,,,CHEVY CHASE,,MDM Global Customer,,,,10,,,,203,,,,Maryland,,CHEVY CHASE VILLAGE OF,,,,,,False,,SGN,,,,,Customer,False,,MD,,,,False,,False,,,,,,,,,,3880574,,Approved,20815,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2006-09-22T00:00:00.000+0000,USD,,,,,,,,,,,U77740,,,L2R 0A2,,AAAAAZZABZF,,,HZ,,0000000000989800000000989998,,,,71 BERRYMAN AVE,False,,Canada,False,U77740,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,245598388,OHARA TRUCKI,,Canada,OHARA TRUCKING,71 BERRYMAN AVE,,ST CATHARINES,,False,,,,,,,,False,,,False,False,,,,ST CATHARINES,,MDM Global Customer,,,,10,,,,000,,,19056841447,ON,,OHARA TRUCKING,,,,,,False,,RLK,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880573,,Approved,L2R 0A2,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLU98047,,,,,IND,,2007-06-07T00:00:00.000+0000,USD,,,,,,,,,,,U98047,,,08224,,AZAAAZAABFA,,,HZ,,0098000000980000000000000098,,,,ROUTE 9,False,,United States,False,U98047,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,002482545,VIKING YACHT,,United States,VIKING YACHT COMPANY,5738 Route 9 On The Bass River,,New Gretna,,False,,,,,,,,False,,,False,False,,,,NEW GRETNA,,MDM Global Customer,,U98047,,10,,,,203,,,609296-6000,New Jersey,,VIKING YACHT CO,,,,,,False,,JKK,,,,,Customer,False,,NJ,,,,False,,False,,,,,,,,,,3880572,,Approved,8224,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2001-09-28T00:00:00.000+0000,USD,,,,,,,,,,,R98629,,,65109-9470,,BAAAAZZABAF,,,HZ,,0000000000989800000000009998,,,,5520 W BRAZITO RD,False,,United States,False,R98629,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,040825041,VELTROP,,United States,,5520 W Brazito Rd,,Jefferson City,,False,,,,,,,,False,,,False,False,,,,JEFFERSON CITY,,MDM Global Customer,,,,8,,,,203,,,,Missouri,,VELTROP CONSTRUCTION,,,,,,False,,VLR,,,,,Customer,False,,MO,,,,False,,False,,,,,,,,,,3880571,,Approved,65109,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,1999-02-09T00:00:00.000+0000,USD,,,,,,,,,,,P58348,,,,,,,,HZ,,,,,,65 REYNIER DR,False,,Canada,False,P58348,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,STASIAK MARE,,Canada,,,,,,False,,,,,,,,False,,,False,False,,,,BRAMPTON,,MDM Global Customer,,,,,,,,000,,,,,,"STASIAK, MAREK",,,,,,False,,JAK,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3880570,,Approved,L6Z 1L2,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,92677,,,,,,,,,,,PARKWAY,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,UNITED STATES,,PARKWAY,,LAGUNA NIGUEL,,False,,,,,,,,False,,,False,False,,,,LAGUNA NIGUEL,,MDM Classic,,,,,,,,203,,,,CA,,AIDIN NASSIR DBA PHOENIX E,,,,,,False,,,,,,,,False,,CA,,,,False,,False,,,,,,,,,,3880568,,,92677,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,,,False,False,,,,,,MDM Classic,,,,,,,,,,,,,,MGM EXPRESS,,,,,,False,,,,,,,,False,,,,,,False,,False,,,,,2022-11-04,,,,,3880567,,,,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,46360-9792,,,,,,,,,,,2829 W 925 N,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,078901329,,,United States,,2829 W 925 N,,Michigan City,,False,,,,,,,,False,,,False,False,,,,Michigan City,,MDM Classic,,,,,,,,,,,+12198793381,Indiana,,PHOENIX ENTERPRISES,,,,,,False,,,,,,,,False,,Indiana,,,,False,,False,,,,,,,,,,3880564,,,46360-9792,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,92336-5076,,,,,,,,,,,15975 Serenade Ln,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,057508641,,,United States,,15975 Serenade Ln,,Fontana,,False,,,,,,,,False,,,False,False,,,,Fontana,,MDM Classic,,,,,,,,,,,+19095431187,California,,BFC TRANSPORTATION,,,,,,False,,,,,,,,False,,California,,,,False,,False,,,,,,,,,,3880563,,,92336-5076,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
