Name,WOD_2__Status__c,VRM_External_Id__c,VRM_Category__c,VRM_SubCategory__c,VRM_Failure_Resolution_Code__c
FaultCode155,True,Control Technology-Control Panel Repair-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSeAAI
FaultCode156,True,Control Technology-Control Panel Repair-Inconsistent Position-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTTAAY
FaultCode157,True,Control Technology-Control Panel Repair-Incorrect Resistance Reading-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTbAAI
FaultCode158,True,Control Technology-Control Panel Repair-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSfAAI
FaultCode159,True,Control Technology-Control Panel Repair-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSgAAI
FaultCode160,True,Control Technology-Control Panel Repair-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSPAAY
FaultCode161,True,Control Technology-Control Panel Repair-Resolver Input Error-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTVAAY
FaultCode162,True,Control Technology-Control Panel Repair-Resolver Volts Incorrect-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTWAAY
FaultCode163,True,Control Technology-Control Panel Repair-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSRAAY
FaultCode164,True,Control Technology-Control Panel Repair-Signal Weak-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qSkAAI
FaultCode165,True,Control Technology-Control Panel Repair-Won't Break Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTXAAY
FaultCode166,True,Control Technology-Control Panel Repair-Won't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTYAAY
FaultCode167,True,Control Technology-Control Panel Repair-Won't Steer Forward-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTZAAY
FaultCode168,True,Control Technology-Control Panel Repair-Won't Steer Reverse-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE4GAM,a83cf0000002qTaAAI
FaultCode169,True,Control Technology-Control Panel Upgrades-Cable End Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTRAAY
FaultCode170,True,Control Technology-Control Panel Upgrades-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSTAAY
FaultCode171,True,Control Technology-Control Panel Upgrades-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSUAAY
FaultCode172,True,Control Technology-Control Panel Upgrades-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSVAAY
FaultCode173,True,Control Technology-Control Panel Upgrades-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSWAAY
FaultCode174,True,Control Technology-Control Panel Upgrades-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSXAAY
FaultCode175,True,Control Technology-Control Panel Upgrades-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSaAAI
FaultCode176,True,Control Technology-Control Panel Upgrades-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSbAAI
FaultCode177,True,Control Technology-Control Panel Upgrades-Excessive Steering-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTSAAY
FaultCode178,True,Control Technology-Control Panel Upgrades-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qScAAI
FaultCode179,True,Control Technology-Control Panel Upgrades-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSdAAI
FaultCode180,True,Control Technology-Control Panel Upgrades-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSeAAI
FaultCode181,True,Control Technology-Control Panel Upgrades-Inconsistent Position-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTTAAY
FaultCode182,True,Control Technology-Control Panel Upgrades-Incorrect Resistance Reading-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTbAAI
FaultCode183,True,Control Technology-Control Panel Upgrades-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSfAAI
FaultCode184,True,Control Technology-Control Panel Upgrades-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSgAAI
FaultCode185,True,Control Technology-Control Panel Upgrades-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSPAAY
FaultCode186,True,Control Technology-Control Panel Upgrades-Resolver Input Error-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTVAAY
FaultCode187,True,Control Technology-Control Panel Upgrades-Resolver Volts Incorrect-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTWAAY
FaultCode188,True,Control Technology-Control Panel Upgrades-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSRAAY
FaultCode189,True,Control Technology-Control Panel Upgrades-Signal Weak-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qSkAAI
FaultCode190,True,Control Technology-Control Panel Upgrades-Won't Break Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTXAAY
FaultCode191,True,Control Technology-Control Panel Upgrades-Won't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTYAAY
FaultCode192,True,Control Technology-Control Panel Upgrades-Won't Steer Forward-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTZAAY
FaultCode193,True,Control Technology-Control Panel Upgrades-Won't Steer Reverse-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE0GAM,a83cf0000002qTaAAI
FaultCode194,True,Control Technology-Pump Control Options-Communication Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE5GAM,a83cf0000002qTBAAY
FaultCode195,True,Control Technology-Pump Control Options-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE5GAM,a83cf0000002qSaAAI
FaultCode196,True,Control Technology-Pump Control Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE5GAM,a83cf0000002qSPAAY
FaultCode197,True,Control Technology-Pump Control Options-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE5GAM,a83cf0000002qSQAAY
FaultCode198,True,Control Technology-Pump Control Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE5GAM,a83cf0000002qSRAAY
FaultCode199,True,Control Technology-Telemetry--12 Volt Power Supply-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTcAAI
FaultCode200,True,Control Technology-Telemetry-5 Volt Power Supply-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTCAAY
FaultCode201,True,Control Technology-Telemetry-Backlight Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTDAAY
FaultCode202,True,Control Technology-Telemetry-Cable End Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTRAAY
FaultCode203,True,Control Technology-Telemetry-Calibration changed/out of spec-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSTAAY
FaultCode204,True,Control Technology-Telemetry-Cold Solder Joint-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTEAAY
FaultCode205,True,Control Technology-Telemetry-Communication Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTBAAY
FaultCode206,True,Control Technology-Telemetry-Contact Points Burned-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSUAAY
FaultCode207,True,Control Technology-Telemetry-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSVAAY
FaultCode208,True,Control Technology-Telemetry-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSWAAY
FaultCode209,True,Control Technology-Telemetry-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSXAAY
FaultCode210,True,Control Technology-Telemetry-Display Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTFAAY
FaultCode211,True,Control Technology-Telemetry-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSaAAI
FaultCode212,True,Control Technology-Telemetry-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSbAAI
FaultCode213,True,Control Technology-Telemetry-Encoder Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTGAAY
FaultCode214,True,Control Technology-Telemetry-Excessive Steering-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTSAAY
FaultCode215,True,Control Technology-Telemetry-External Connection Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTHAAY
FaultCode216,True,Control Technology-Telemetry-Fuse Block Defective-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qScAAI
FaultCode217,True,Control Technology-Telemetry-Grounding Block Defective-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSdAAI
FaultCode218,True,Control Technology-Telemetry-Harness Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTIAAY
FaultCode219,True,Control Technology-Telemetry-Housing Damaged-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSeAAI
FaultCode220,True,Control Technology-Telemetry-Incorrect Resistance Reading-Replace Component-1.5hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTbAAI
FaultCode221,True,Control Technology-Telemetry-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSfAAI
FaultCode222,True,Control Technology-Telemetry-Keypad Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTJAAY
FaultCode223,True,Control Technology-Telemetry-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSgAAI
FaultCode224,True,Control Technology-Telemetry-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSPAAY
FaultCode225,True,Control Technology-Telemetry-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSQAAY
FaultCode226,True,Control Technology-Telemetry-PCB Cracked-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTKAAY
FaultCode227,True,Control Technology-Telemetry-Pressure Reading Incorrect-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTMAAY
FaultCode228,True,Control Technology-Telemetry-Relay Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTNAAY
FaultCode229,True,Control Technology-Telemetry-Screen Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTOAAY
FaultCode230,True,Control Technology-Telemetry-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSRAAY
FaultCode231,True,Control Technology-Telemetry-Signal Weak-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qSkAAI
FaultCode232,True,Control Technology-Telemetry-Trace Failure-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTPAAY
FaultCode233,True,Control Technology-Telemetry-Voltage Display Inconsistent-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTQAAY
FaultCode234,True,Control Technology-Telemetry-Won't Break Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTXAAY
FaultCode235,True,Control Technology-Telemetry-Won't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTYAAY
FaultCode236,True,Control Technology-Telemetry-Won't Steer Forward-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTdAAI
FaultCode237,True,Control Technology-Telemetry-Won't Steer Reverse-Replace Component-1hr,0ZGcf0000002Y8sGAE,0ZGcf0000002YE3GAM,a83cf0000002qTeAAI
FaultCode239,True,Corner-Air Compressor-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSaAAI
FaultCode240,True,Corner-Air Compressor-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qTfAAI
FaultCode241,True,Corner-Air Compressor-Finish Appearance Faulty-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSvAAI
FaultCode242,True,Corner-Air Compressor-Galvanizing Quality-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSzAAI
FaultCode243,True,Corner-Air Compressor-Hitch ball bolt failed-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qT0AAI
FaultCode244,True,Corner-Air Compressor-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSMAAY
FaultCode245,True,Corner-Air Compressor-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSPAAY
FaultCode246,True,Corner-Air Compressor-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSQAAY
FaultCode247,True,Corner-Air Compressor-Precision Corner Adjustment-Adjust Span Sensor-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qTgAAI
FaultCode248,True,Corner-Air Compressor-Seam Split-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qT3AAI
FaultCode249,True,Corner-Air Compressor-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qSRAAY
FaultCode250,True,Corner-Air Compressor-Weld Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qT6AAI
FaultCode251,True,Corner-Air Compressor-Weld Failure-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qT7AAI
FaultCode252,True,Corner-Air Compressor-Weld Missing-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qThAAI
FaultCode253,True,Corner-Air Compressor-Weld Missing-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE6GAM,a83cf0000002qT8AAI
FaultCode254,True,Corner-Below Ground Guidance-Excessive Steering-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTSAAY
FaultCode255,True,Corner-Below Ground Guidance-Incorrect Resistance Reading-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTbAAI
FaultCode256,True,Corner-Below Ground Guidance-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qSPAAY
FaultCode257,True,Corner-Below Ground Guidance-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qSRAAY
FaultCode258,True,Corner-Below Ground Guidance-Signal Weak-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTiAAI
FaultCode259,True,Corner-Below Ground Guidance-Won't Break Safety-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTXAAY
FaultCode260,True,Corner-Below Ground Guidance-Won't Hold Safety-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTYAAY
FaultCode261,True,Corner-Below Ground Guidance-Won't Steer Forward-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTZAAY
FaultCode262,True,Corner-Below Ground Guidance-Won't Steer Reverse-Replace Component-1.5hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YE7GAM,a83cf0000002qTaAAI
FaultCode263,True,Corner-Corner Sensor Box-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSaAAI
FaultCode264,True,Corner-Corner Sensor Box-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qTfAAI
FaultCode265,True,Corner-Corner Sensor Box-Factory Wiring Incorrect-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qTjAAI
FaultCode266,True,Corner-Corner Sensor Box-Finish Appearance Faulty-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSvAAI
FaultCode267,True,Corner-Corner Sensor Box-Flanges not Square-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSwAAI
FaultCode268,True,Corner-Corner Sensor Box-Flanges Out of Time-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSxAAI
FaultCode269,True,Corner-Corner Sensor Box-Galvanizing Bare Spots-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSyAAI
FaultCode270,True,Corner-Corner Sensor Box-Galvanizing Excessive-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT4AAI
FaultCode271,True,Corner-Corner Sensor Box-Galvanizing Quality-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSzAAI
FaultCode272,True,Corner-Corner Sensor Box-Hitch ball bolt failed-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT0AAI
FaultCode273,True,Corner-Corner Sensor Box-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSMAAY
FaultCode274,True,Corner-Corner Sensor Box-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSPAAY
FaultCode275,True,Corner-Corner Sensor Box-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSQAAY
FaultCode276,True,Corner-Corner Sensor Box-Precision Corner Adjustment-Adjust Span Sensor-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qTgAAI
FaultCode277,True,Corner-Corner Sensor Box-Seam Split-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT3AAI
FaultCode278,True,Corner-Corner Sensor Box-Seam Split-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT2AAI
FaultCode279,True,Corner-Corner Sensor Box-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qSRAAY
FaultCode280,True,Corner-Corner Sensor Box-Weld Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT6AAI
FaultCode281,True,Corner-Corner Sensor Box-Weld Failure-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT7AAI
FaultCode282,True,Corner-Corner Sensor Box-Weld Missing-Weld In Field-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qThAAI
FaultCode283,True,Corner-Corner Sensor Box-Weld Missing-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEAGA2,a83cf0000002qT8AAI
FaultCode284,True,Corner-Corner Sequencing-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSLAAY
FaultCode285,True,Corner-Corner Sequencing-Contact Points Damaged-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTkAAI
FaultCode286,True,Corner-Corner Sequencing-Contactor Chattering-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSVAAY
FaultCode287,True,Corner-Corner Sequencing-Contactor Locked in-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSWAAY
FaultCode288,True,Corner-Corner Sequencing-Contactor not pulling in-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSXAAY
FaultCode289,True,Corner-Corner Sequencing-Disconnect Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSYAAY
FaultCode290,True,Corner-Corner Sequencing-Disconnect Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSZAAY
FaultCode291,True,Corner-Corner Sequencing-Electrical Component Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSaAAI
FaultCode292,True,Corner-Corner Sequencing-Electrical Specs Not Met-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSbAAI
FaultCode293,True,Corner-Corner Sequencing-Factory Wiring Incorrect-Repair Wiring-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTfAAI
FaultCode294,True,Corner-Corner Sequencing-Leads corroded/broken-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSgAAI
FaultCode295,True,Corner-Corner Sequencing-Leaking-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSNAAY
FaultCode296,True,Corner-Corner Sequencing-Low Pressure Switch Fails Closed-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTlAAI
FaultCode297,True,Corner-Corner Sequencing-Low Pressure Switch Fails Open-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTmAAI
FaultCode298,True,Corner-Corner Sequencing-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSPAAY
FaultCode299,True,Corner-Corner Sequencing-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSRAAY
FaultCode300,True,Corner-Corner Sequencing-Switch Failure-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTnAAI
FaultCode301,True,Corner-Corner Sequencing-Voltage Display Inconsistent-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qTQAAY
FaultCode302,True,Corner-Corner Sequencing-Won't close-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEBGA2,a83cf0000002qSOAAY
FaultCode303,True,Corner-Corner Spans and Overhangs-Dent in Pipe-Replace Component-1hr,0ZGcf0000002Y8tGAE,0ZGcf0000002YEDGA2,a83cf0000002qSuAAI
