Id,OwnerId,IsDeleted,Name,CurrencyIsoCode,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,WOD_2__Active_From__c,WOD_2__Active_Until__c,WOD_2__Business_Units__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered__c,WOD_2__Default_Policy_Definition__c,WOD_2__Description__c,WOD_2__Exclusion__c,WOD_2__Extended_Policy_Cost__c,WOD_2__Inclusion__c,WOD_2__Is_Policy_Optional__c,WOD_2__Months_Covered__c,WOD_2__Payment_Definition__c,WOD_2__Policy_Filter_Condition__c,WOD_2__Pricebook_Type__c,WOD_2__Priority__c,WOD_2__Status__c,WOD_2__Sub_Type__c,WOD_2__Terms_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Transferable_Month__c,WOD_2__Transferable__c,WOD_2__Type__c,Build_Date_Applicable_HDI__c,Business_Unit_HDI__c,Comments__c,Coverage_transfer_window_period_fromdate__c,Customer_Type__c,EWP_End_WP_from_Delivery_Date_HDI__c,EWP_End_WP_from_Shipment_Date_HDI__c,EWP_Start_WP_from_Delivery_Date_HDI__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Installer_Certification_Status_HDI__c,Is_Attachment_Mandatory_HDI__c,Is_Policy_Applicable_for_DR_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,Is_Third_Party_Policy_HDI__c,Item_Condition_HDI__c,Limit_of_Liability_HDI__c,Machine_Hours_Energy_Units_Covered_HDI__c,Mark_Policy_As_Primary_HDI__c,Maxi_number_of_transfer_to_end_customers__c,Months_Covered_FRM_OriginalDate_HDI__c,Months_Covered_From_Build_Date_HDI__c,Months_Covered_From_Invoice_Date_HDI__c,Months_Covered_From_Shipment_HDI__c,Ownership_State_HDI__c,Policy_Name_HDI__c,Registration_Price__c,Policy_Group_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Days_Covered_From__c,WOD_2__Months_Covered_From__c,WOD_2__Coverage_Based_On__c,WOD_2__Expression__c
a0e8a00000GX75zAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-2000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7608.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020340,False,ANY,False,False,False,False,NEW,,2000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX760AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-3000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty 36/3000 Full,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7609.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020360,False,ANY,False,False,False,False,NEW,,3000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 36/3000 Full,,ELITE Policies,,,,,
a0e8a00000GX761AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-3000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7610.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020380,False,ANY,False,False,False,False,NEW,,3000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX762AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-4000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7611.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020400,False,ANY,False,False,False,False,NEW,,4000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX763AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-5000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty 36 Months 5000 Hours,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7614.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020440,False,ANY,False,False,False,False,NEW,,5000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 36 Months 5000 Hours,,ELITE Policies,,,,,
a0e8a00000GX764AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-6000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty 36 Months 6000 Hours Full,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7615.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020460,False,ANY,False,False,False,False,NEW,,6000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 36 Months 6000 Hours Full,,ELITE Policies,,,,,
a0e8a00000GX765AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-6000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7616.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020480,False,ANY,False,False,False,False,NEW,,6000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX766AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-6000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7617.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020500,False,ANY,False,False,False,False,NEW,,6000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX767AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-7500-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty 36 Months 7500 Hours,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7618.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020520,False,ANY,False,False,False,False,NEW,,7500.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 36 Months 7500 Hours,,ELITE Policies,,,,,
a0e8a00000GX768AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-7500-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7619.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020540,False,ANY,False,False,False,False,NEW,,7500.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX769AAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-48-4000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7620.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020560,False,ANY,False,False,False,False,NEW,,4000.0,False,,48.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76AAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-48-7500-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7622.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020600,False,ANY,False,False,False,False,NEW,,7500.0,False,,48.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76BAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-48-7500-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7623.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020620,False,ANY,False,False,False,False,NEW,,7500.0,False,,48.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76CAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-60-2000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,7625.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020640,False,ANY,False,False,False,False,NEW,,2000.0,False,,60.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76DAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-60-4000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,7627.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020680,False,ANY,False,False,False,False,NEW,,4000.0,False,,60.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76EAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-60-4000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,7628.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020700,False,ANY,False,False,False,False,NEW,,5000.0,False,,60.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76FAAT,0058a00000Ma0lHAAR,False,EXT-S-24-2000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2020-05-01,2060-12-31,EUROPE,,,False,Extended Standard 24 Months or 2000 Hours Full machine Distance Labour Parts,,,,True,24.0,a0a8a00000aK71rAAC,OR,,555.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,999999.0,0.0,0.0,110000000020980,False,ANY,False,False,False,False,NEW;PREOWNED,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 24 Months or 2000 Hours Full machine Distance Labour Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX76GAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-48-5000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2001-01-01,2020-01-31,NORTHAMERICA,,,False,ELITE-EXT-S-48-5000-POWERTRAIN_HYDRAULIC-LP,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7641.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000021000,False,ANY,False,False,False,False,NEW,,5000.0,False,,48.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,ELITE-EXT-S-48-5000-POWERTRAIN_HYDRAULIC-LP,,ELITE Policies,,,,,
a0e8a00000GX76HAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-48-10000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2010-01-01,2029-08-31,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,48.0,a0a8a00000aK6JVAA0,OR,,7648.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000021180,False,ANY,False,False,False,False,NEW,,10000.0,False,,48.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX76IAAT,0058a00000Ma0lHAAR,False,GW-SL-MAJOR_COMPONENTS-P,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-09-10T15:02:06.000+0000,0058a00000MaBalAAF,2024-09-10T15:02:06.000+0000,,,2008-01-01,2099-01-01,NORTHAMERICA,,,False,Goodwill Major Components Parts Only,,,,True,0.0,a0a8a00000aK6JUAA0,OR,,9015.0,Active,,,0.0,,False,GOODWILL,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",0.0,0.0,0.0,110000000021203,False,ANY,False,False,False,False,NEW;PREOWNED,,9999999.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Goodwill Major Components Parts Only,,PARTS,EXT-S-36-5000-FULL-P,,,,
a0e8a00000GX76JAAT,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-2000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2014-01-01,2018-01-31,NORTHAMERICA,,,False,Elite Extended Warranty 36/2000 Full,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7650.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000021220,False,ANY,False,False,False,False,NEW,,2000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 36/2000 Full,,ELITE Policies,,,,,
a0e8a00000GX76KAAT,0058a00000Ma0lHAAR,False,EXT-KA-36-4500-FULL-DLP-M,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2012-01-01,2040-12-31,EUROPE,,,False,Extended Key Accounts 36 Months or 4500 Hours Full machine Distance Labour Parts Manually Added,,,,True,36.0,a0a8a00000aK71rAAC,OR,,704.0,Inactive,,,0.0,,False,EXTENDED,False,EUROPE,,,National Account,99999.0,0.0,0.0,110000000021342,False,ANY,False,False,False,False,NEW,,4500.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Extended Key Accounts 36 Months or 4500 Hours Full machine Distance Labour Parts Manually Added,,FULL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX76LAAT,0058a00000Ma0lHAAR,False,EXT-PP-60-5000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:58:43.000+0000,0058a00000MaBalAAF,2024-08-01T18:58:43.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,60 Months 5000 Hours Protection Plus Full,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,5184.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Dealer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022360,False,ANY,False,False,False,False,NEW;PREOWNED;CONSIGNMENT,,5000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,60 Months 5000 Hours Protection Plus Full,,FULL;PARTS_LABOR,STANDARD_FULL,,,,
a0e8a00000GX76MAAT,0058a00000Ma0lHAAR,False,EXT-PP-60-6000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:52:01.000+0000,0058a00000MaBalAAF,2024-08-01T18:52:01.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,60 Months 6000 Hours Protection Plus Full,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,5188.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022380,False,ANY,False,False,False,False,NEW,,6000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,60 Months 6000 Hours Protection Plus Full,,FULL;PARTS_LABOR,STANDARD_FULL,,,,
a0e8a00000GX76NAAT,0058a00000Ma0lHAAR,False,EXT-PP-60-7500-FULL-LPT,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:52:33.000+0000,0058a00000MaBalAAF,2024-08-01T18:52:33.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,60 Months 7500 Hours Protection Plus Full,,,,True,60.0,a0a8a00000aK6JVAA0,OR,,5191.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022400,False,ANY,False,False,False,False,NEW,,7500.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,60 Months 7500 Hours Protection Plus Full,,FULL;PARTS_SLP_LABOR,STANDARD_FULL,,,,
a0e8a00000GX76OAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-2000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 2000 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5028.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022420,False,ANY,False,False,False,False,NEW,,2000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 2000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76PAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-3000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 3000 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5036.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022440,False,ANY,False,False,False,False,NEW,,3000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 3000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76QAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-4000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 4000 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5042.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022460,False,ANY,False,False,False,False,NEW,,4000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 4000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
a0e8a00000GX76RAAT,0058a00000Ma0lHAAR,False,EXT-PP-24-5000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-08-01T18:40:59.000+0000,0058a00000MaBalAAF,2024-08-01T18:40:59.000+0000,,,2013-01-01,2060-01-01,NORTHAMERICA,,,False,24 Months 5000 Hours Protection Plus POWERTRAIN,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,5048.0,Active,,,100.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000022480,False,ANY,False,False,False,False,NEW,,5000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,24 Months 5000 Hours Protection Plus POWERTRAIN,,PARTS_LABOR;POWERTRAIN,Emissions;POWERTRAIN-LP,,,,
