Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c,is_valid,issue
a170E0000060TAqQAM,41490.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,THERMIC MOTOR,THERMIC MOTOR,THERMIC MOTOR,THERMIC MOTOR,,THERMIC MOTOR,,THERMIC MOTOR,,THERMIC MOTOR,THERMIC MOTOR,True,False,False,,False,80,,False,41490-41490,41490.0,True,
a170E0000060TArQAM,41500.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,GEAR,GEAR,GEAR,GEAR,,GEAR,,GEAR,,,GEAR,True,False,False,,False,81,,False,41500-41500,41500.0,True,
a170E0000060TAsQAM,41510.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,PULLEY,PULLEY,PULLEY,PULLEY,,PULLEY,,PULLEY,,,PULLEY,True,False,False,,False,82,,False,41510-41510,41510.0,True,
a170E0000060TAtQAM,41520.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,STEERING,STEERING,STEERING,STEERING,,STEERING,,STEERING,,,STEERING,True,False,False,,False,83,,False,41520-41520,41520.0,True,
a170E0000060TAuQAM,41530.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,WIRE HARNESS,WIRE HARNESS,WIRE HARNESS,WIRE HARNESS,,WIRE HARNESS,,WIRE HARNESS,,,WIRE HARNESS,True,False,False,,False,84,,False,41530-41530,41530.0,True,
a170E0000060TAvQAM,41540.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,OIL COOLER,OIL COOLER,OIL COOLER,OIL COOLER,,OIL COOLER,,OIL COOLER,,,OIL COOLER,True,False,False,,False,85,,False,41540-41540,41540.0,True,
a170E0000060TAwQAM,41550.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,METER,METER,METER,METER,,METER,,METER,,,METER,True,False,False,,False,86,,False,41550-41550,41550.0,True,
a170E0000060TAxQAM,41560.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,DPF / DOC,DPF / DOC,DPF / DOC,DPF / DOC,,DPF / DOC,,DPF / DOC,,DPF / DOC,DPF / DOC,True,False,False,,False,87,,False,41560-41560,41560.0,True,
a170E0000060TAyQAM,41570.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,SEAT,SEAT,SEAT,SEAT,,SEAT,,SEAT,,,SEAT,True,False,False,,False,88,,False,41570-41570,41570.0,True,
a170E0000060TAzQAM,41580.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,EXTERIOR,EXTERIOR,EXTERIOR,EXTERIOR,,EXTERIOR,,EXTERIOR,,,EXTERIOR,True,False,False,,False,89,,False,41580-41580,41580.0,True,
a170E0000060TB0QAM,41590.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,WORK,WORK,WORK,WORK,,WORK,,WORK,,,WORK,True,False,False,,False,90,,False,41590-41590,41590.0,True,
a170E0000060TB1QAM,41600.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,STRUCTURE,STRUCTURE,STRUCTURE,STRUCTURE,,STRUCTURE,,STRUCTURE,,,STRUCTURE,True,False,False,,False,91,,False,41600-41600,41600.0,True,
a170E0000060TB2QAM,41610.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,ABSORBER,ABSORBER,ABSORBER,ABSORBER,,ABSORBER,,ABSORBER,,,ABSORBER,True,False,False,,False,92,,False,41610-41610,41610.0,True,
a170E0000060TB3QAM,41620.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,CASE,CASE,CASE,CASE,,CASE,,CASE,,,CASE,True,False,False,,False,93,,False,41620-41620,41620.0,True,
a170E0000060TB4QAM,41630.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,BLOWER,BLOWER,BLOWER,BLOWER,,BLOWER,,BLOWER,,,BLOWER,True,False,False,,False,94,,False,41630-41630,41630.0,True,
a170E0000060TB5QAM,41640.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,TANK,TANK,TANK,TANK,,TANK,,TANK,,,TANK,True,False,False,,False,95,,False,41640-41640,41640.0,True,
a170E0000060TB6QAM,41650.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,SHAFT,SHAFT,SHAFT,SHAFT,,SHAFT,,SHAFT,,,SHAFT,True,False,False,,False,96,,False,41650-41650,41650.0,True,
a170E0000060TB7QAM,41660.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,AXLE,AXLE,AXLE,AXLE,,AXLE,,AXLE,,,AXLE,True,False,False,,False,97,,False,41660-41660,41660.0,True,
a170E0000060TB8QAM,41670.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,GAUGE,GAUGE,GAUGE,GAUGE,,GAUGE,,GAUGE,,,GAUGE,True,False,False,,False,98,,False,41670-41670,41670.0,True,
a170E0000060TB9QAM,41680.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,COUPLING,COUPLING,COUPLING,COUPLING,,COUPLING,,COUPLING,,,COUPLING,True,False,False,,False,99,,False,41680-41680,41680.0,True,
a170E0000060TBAQA2,41690.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,ECU,ECU,ECU,ECU,,ECU,,ECU,,,ECU,True,False,False,,False,100,,False,41690-41690,41690.0,True,
a170E0000060TBBQA2,41700.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,INJECTION COMPONENTS,INJECTION COMPONENTS,INJECTION COMPONENTS,INJECTION COMPONENTS,,INJECTION COMPONENTS,,INJECTION COMPONENTS,,INJECTION COMPONENTS,INJECTION COMPONENTS,True,False,False,,False,101,,False,41700-41700,41700.0,True,
a170E0000060TBCQA2,41710.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,SWITCH,SWITCH,SWITCH,SWITCH,,SWITCH,,SWITCH,,,SWITCH,True,False,False,,False,102,,False,41710-41710,41710.0,True,
a170E0000060TBDQA2,41720.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,PIPE,PIPE,PIPE,PIPE,,PIPE,,PIPE,,PIPE,PIPE,True,False,False,,False,103,,False,41720-41720,41720.0,True,
a170E0000060TBEQA2,41730.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,MIRROR,MIRROR,MIRROR,MIRROR,,MIRROR,,MIRROR,,,MIRROR,True,False,False,,False,104,,False,41730-41730,41730.0,True,
a170E0000060TBFQA2,41740.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,WIPER,WIPER,WIPER,WIPER,,WIPER,,WIPER,,,WIPER,True,False,False,,False,105,,False,41740-41740,41740.0,True,
a170E0000060TBGQA2,41750.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,LEVER,LEVER,LEVER,LEVER,,LEVER,,LEVER,,,LEVER,True,False,False,,False,106,,False,41750-41750,41750.0,True,
a170E0000060TBHQA2,41760.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,WIRES & CABLES,WIRES & CABLES,WIRES & CABLES,WIRES & CABLES,,WIRES & CABLES,,WIRES & CABLES,,WIRES & CABLES,WIRES & CABLES,True,False,False,,False,107,,False,41760-41760,41760.0,True,
a170E0000060TBIQA2,41770.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Kawasaki Parts 1,Kawasaki Parts 1,Kawasaki Parts 1,Kawasaki Parts 1,,Kawasaki Parts 1,,Kawasaki Parts 1,,Kawasaki Parts 1,Kawasaki Parts 1,True,False,False,,False,108,,False,41770-41770,41770.0,True,
a170E0000060TBJQA2,41780.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Precision Farming,Precision Farming,Precision Farming,Precision Farming,,Precision Farming,,Precision Farming,,Precision Farming,Precision Farming,True,False,False,,False,109,,False,41780-41780,41780.0,True,
a170E0000060TBKQA2,41790.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Ad-Blue,Ad-Blue,Ad-Blue,Ad-Blue,,Ad-Blue,,Ad-Blue,,Ad-Blue,Ad-Blue,True,False,False,,False,110,,False,41790-41790,41790.0,True,
a170E0000060TBLQA2,41800.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,ACCUMULATOR,ACCUMULATOR,ACCUMULATOR,ACCUMULATOR,,ACCUMULATOR,,ACCUMULATOR,,ACCUMULATOR,ACCUMULATOR,True,False,False,,False,111,,False,41800-41800,41800.0,True,
a170E0000060TBMQA2,41810.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,VARIOUS FLUIDS,VARIOUS FLUIDS,VARIOUS FLUIDS,VARIOUS FLUIDS,,VARIOUS FLUIDS,,VARIOUS FLUIDS,,VARIOUS FLUIDS,VARIOUS FLUIDS,True,False,False,,False,112,,False,41810-41810,41810.0,True,
a170E0000060TBNQA2,43000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,PARTS / ACCESSORIES,PARTS / ACCESSORIES,PARTS / ACCESSORIES,PARTS / ACCESSORIES,,PARTS / ACCESSORIES,,PARTS / ACCESSORIES,,PARTS / ACCESSORIES,PARTS / ACCESSORIES,True,False,False,,False,113,,False,43000-43000,43000.0,True,
a170E0000060TBOQA2,43999.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,TBD,TBD,TBD,TBD,,TBD,,TBD,,TBD,TBD,True,False,False,,False,114,,False,43999-43999,43999.0,True,
a170E0000060TBPQA2,44100.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Sparex,Sparex,Sparex,Sparex,,Sparex,,Sparex,,Sparex,Sparex,True,False,False,,False,115,,False,44100-44100,44100.0,True,
a170E0000060TBQQA2,44200.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Wurth,Wurth,Wurth,Wurth,,Wurth,,Wurth,,Wurth,Wurth,True,False,False,,False,116,,False,44200-44200,44200.0,True,
a170E0000060TBRQA2,44300.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,,SEALEY,,,,,,,,,,True,False,False,,False,117,,False,44300-44300,44300.0,True,
a170E0000060TBSQA2,44400.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,AMS,AMS,AMS,AMS,,AMS,,AMS,,AMS,AMS,True,False,False,,False,118,,False,44400-44400,44400.0,True,
a170E0000060TBTQA2,44500.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,TAMA,TAMA,TAMA,TAMA,,TAMA,,TAMA,,TAMA,TAMA,True,False,False,,False,119,,False,44500-44500,44500.0,True,
a170E0000060TBUQA2,44600.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,MELGAD,MELGAD,MELGAD,MELGAD,,MELGAD,,MELGAD,,MELGAD,MELGAD,True,False,False,,False,120,,False,44600-44600,44600.0,True,
a170E0000060TBVQA2,44700.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,KING TONY,KING TONY,KING TONY,KING TONY,,KING TONY,,KING TONY,,KING TONY,KING TONY,True,False,False,,False,121,,False,44700-44700,44700.0,True,
a170E0000060TBWQA2,44800.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,BONNET AGRIMECA,BONNET AGRIMECA,BONNET AGRIMECA,BONNET AGRIMECA,,BONNET AGRIMECA,,BONNET AGRIMECA,,BONNET AGRIMECA,BONNET AGRIMECA,True,False,False,,False,122,,False,44800-44800,44800.0,True,
a170E0000060TBXQA2,44900.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,BERFLEX,BERFLEX,BERFLEX,BERFLEX,,BERFLEX,,BERFLEX,,BERFLEX,BERFLEX,True,False,False,,False,123,,False,44900-44900,44900.0,True,
a170E0000060TBYQA2,45000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,HYDROKIT,HYDROKIT,HYDROKIT,HYDROKIT,,HYDROKIT,,HYDROKIT,,HYDROKIT,HYDROKIT,True,False,False,,False,124,,False,45000-45000,45000.0,True,
a170E0000060TBZQA2,45100.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,TOOLS,TOOLS,TOOLS,TOOLS,,TOOLS,,TOOLS,,TOOLS,TOOLS,True,False,False,,False,125,,False,45100-45100,45100.0,True,
a170E0000060TBaQAM,45110.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,DIAGNOSTIC TOOLS,DIAGNOSTIC TOOLS,DIAGNOSTIC TOOLS,DIAGNOSTIC TOOLS,,DIAGNOSTIC TOOLS,,DIAGNOSTIC TOOLS,,DIAGNOSTIC TOOLS,DIAGNOSTIC TOOLS,True,False,False,,False,126,,False,45110-45110,45110.0,True,
a170E0000060TBbQAM,45200.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,EUROFLEET,EUROFLEET,EUROFLEET,EUROFLEET,,EUROFLEET,,EUROFLEET,,EUROFLEET,EUROFLEET,True,False,False,,False,127,,False,45200-45200,45200.0,True,
a170E0000060TBcQAM,45300.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,MAKITA,MAKITA,MAKITA,MAKITA,,MAKITA,,MAKITA,,MAKITA,MAKITA,True,False,False,,False,128,,False,45300-45300,45300.0,True,
a170E0000060TBdQAM,45400.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,SAMOA,SAMOA,SAMOA,SAMOA,,SAMOA,,SAMOA,,SAMOA,SAMOA,True,False,False,,False,129,,False,45400-45400,45400.0,True,
a170E0000060TBeQAM,45500.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,KRANZLE,KRANZLE,KRANZLE,KRANZLE,,KRANZLE,,KRANZLE,,KRANZLE,KRANZLE,True,False,False,,False,130,,False,45500-45500,45500.0,True,
a170E0000060TBfQAM,45600.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,GRANIT,GRANIT,GRANIT,GRANIT,,GRANIT,,GRANIT,,GRANIT,GRANIT,True,False,False,,False,131,,False,45600-45600,45600.0,True,
a170E0000060TBgQAM,45700.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,SMB,SMB,SMB,SMB,,SMB,,SMB,,SMB,SMB,True,False,False,,False,132,,False,45700-45700,45700.0,True,
a170E0000060TBhQAM,45800.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,AP AIR,AP AIR,AP AIR,AP AIR,,AP AIR,,AP AIR,,AP AIR,AP AIR,True,False,False,,False,133,,False,45800-45800,45800.0,True,
a170E0000060TBiQAM,49000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Sonstige Teile,Other parts,Otras piezas,Autres Pices,,,,Other parts,,Other parts,Other parts,True,False,False,,False,134,,False,49000-49000,49000.0,True,
a170E0000060TBjQAM,60000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,KES-Bauteile,KES Components,KES Componentes,KES Composants,,,,KES Components,,KES Components,KES Components,True,False,False,,False,135,,False,60000-60000,60000.0,True,
a170E0000060TBkQAM,80000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Marketing & Dokumentation,Marketing & Publications,Marketing y publicaciones,Marketing & Documentation,,,,Marketing & Publications,,Marketing & Publications,Marketing & Publications,True,False,False,,False,136,,False,80000-80000,80000.0,True,
a170E0000060TBlQAM,90000.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,,Serialzied,Product,KBT-EU,Sammelband,Miscellaneous,Varios,Divers,,,,Miscellaneous,,Miscellaneous,Miscellaneous,True,False,False,,False,137,,False,90000-90000,90000.0,True,
a170E0000060TBmQAM,1010000100.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,138,10100.0,False,10100-00100,1010000100.0,True,
a170E0000060TBnQAM,1010000110.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,B1 Series,B1 Series,B1 Series,B1 Series,,B1 Series,,B1 Series,,B1 Series,B1 Series,True,False,False,,False,139,10100.0,False,10100-00110,1010000110.0,True,
a170E0000060TBoQAM,1010000115.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,EK1 Series,EK1 Series,EK1 Series,EK1 Series,,EK1 Series,,EK1 Series,,EK1 Series,EK1 Series,True,False,False,,False,140,10100.0,False,10100-00115,1010000115.0,True,
a170E0000060TBpQAM,1010000120.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,B2 Series,B2 Series,B2 Series,B2 Series,,B2 Series,,B2 Series,,B2 Series,B2 Series,True,False,False,,False,141,10100.0,False,10100-00120,1010000120.0,True,
a170E0000060TBqQAM,1010000200.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,BX Series,BX Series,BX Series,BX Series,,BX Series,,BX Series,,BX Series,BX Series,True,False,False,,False,142,10100.0,False,10100-00200,1010000200.0,True,
a170E0000060TBrQAM,1010000300.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,ST Series,ST Series,ST Series,ST Series,,ST Series,,ST Series,,ST Series,ST Series,True,False,False,,False,143,10100.0,False,10100-00300,1010000300.0,True,
a170E0000060TBsQAM,1010000350.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,LX Series,LX Series,LX Series,LX Series,,LX Series,,LX Series,,LX Series,LX Series,True,False,False,,False,144,10100.0,False,10100-00350,1010000350.0,True,
a170E0000060TBtQAM,1010000360.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,LXe Series,LXe Series,LXe Series,LXe Series,,LXe Series,,LXe Series,,LXe Series,LXe Series,True,False,False,,False,145,10100.0,False,10100-00360,1010000360.0,True,
a170E0000060TBuQAM,1010000400.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,146,10100.0,False,10100-00400,1010000400.0,True,
a170E0000060TBvQAM,1010000410.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,L1 Series,L1 Series,L1 Series,L1 Series,,L1 Series,,L1 Series,,L1 Series,L1 Series,True,False,False,,False,147,10100.0,False,10100-00410,1010000410.0,True,
a170E0000060TBwQAM,1010000420.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,L2 Series,L2 Series,L2 Series,L2 Series,,L2 Series,,L2 Series,,L2 Series,L2 Series,True,False,False,,False,148,10100.0,False,10100-00420,1010000420.0,True,
a170E0000060TBxQAM,1010000500.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,149,10100.0,False,10100-00500,1010000500.0,True,
a170E0000060TByQAM,1010000510.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,150,10100.0,False,10100-00510,1010000510.0,True,
a170E0000060TBzQAM,1010000520.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,151,10100.0,False,10100-00520,1010000520.0,True,
a170E0000060TC0QAM,1010000530.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,152,10100.0,False,10100-00530,1010000530.0,True,
a170E0000060TC1QAM,1010000540.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,153,10100.0,False,10100-00540,1010000540.0,True,
a170E0000060TC2QAM,1010000550.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,154,10100.0,False,10100-00550,1010000550.0,True,
a170E0000060TC3QAM,1010000600.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,155,10100.0,False,10100-00600,1010000600.0,True,
a170E0000060TC4QAM,1010000700.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9aQAE,Serialzied,Series,KBT-EU,Not in use,Not in use,Not in use,Not in use,,Not in use,,Not in use,,Not in use,Not in use,True,False,False,,False,156,10100.0,False,10100-00700,1010000700.0,True,
a170E0000060TC5QAM,1015000100.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M Narrow Series,M Narrow Series,M Narrow Series,M Narrow Series,,M Narrow Series,,M Narrow Series,,M Narrow Series,M Narrow Series,True,False,False,,False,157,10150.0,False,10150-00100,1015000100.0,True,
a170E0000060TC6QAM,1015000200.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M4 Series,M4 Series,M4 Series,M4 Series,,M4 Series,,M4 Series,,M4 Series,M4 Series,True,False,False,,False,158,10150.0,False,10150-00200,1015000200.0,True,
a170E0000060TC7QAM,1015000250.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,EK4 Series,EK4 Series,EK4 Series,EK4 Series,,EK4 Series,,EK4 Series,,EK4 Series,EK4 Series,True,False,False,,False,159,10150.0,False,10150-00250,1015000250.0,True,
a170E0000060TC8QAM,1015000300.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M5 Series,M5 Series,M5 Series,M5 Series,,M5 Series,,M5 Series,,M5 Series,M5 Series,True,False,False,,False,160,10150.0,False,10150-00300,1015000300.0,True,
a170E0000060TC9QAM,1015000400.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M6 Utility Series,M6 Utility Series,M6 Utility Series,M6 Utility Series,,M6 Utility Series,,M6 Utility Series,,M6 Utility Series,M6 Utility Series,True,False,False,,False,161,10150.0,False,10150-00400,1015000400.0,True,
a170E0000060TCAQA2,1015000450.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M6 Series,M6 Series,M6 Series,M6 Series,,M6 Series,,M6 Series,,M6 Series,M6 Series,True,False,False,,False,162,10150.0,False,10150-00450,1015000450.0,True,
a170E0000060TCBQA2,1015000500.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9bQAE,Serialzied,Series,KBT-EU,M7 Series,M7 Series,M7 Series,M7 Series,,M7 Series,,M7 Series,,M7 Series,M7 Series,True,False,False,,False,163,10150.0,False,10150-00500,1015000500.0,True,
a170E0000060TCCQA2,1020000100.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9cQAE,Serialzied,Series,KBT-EU,F Series,F Series,F Series,F Series,,F Series,,F Series,,F Series,F Series,True,False,False,,False,164,10200.0,False,10200-00100,1020000100.0,True,
a170E0000060TCDQA2,1020000130.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9cQAE,Serialzied,Series,KBT-EU,FC3 Series,FC3 Series,FC3 Series,FC3 Series,,FC3 Series,,FC3 Series,,FC3 Series,FC3 Series,True,False,False,,False,165,10200.0,False,10200-00130,1020000130.0,True,
a170E0000060TCEQA2,1020000140.0,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060T9cQAE,Serialzied,Series,KBT-EU,FC4 Series,FC4 Series,FC4 Series,FC4 Series,,FC4 Series,,FC4 Series,,FC4 Series,FC4 Series,True,False,False,,False,166,10200.0,False,10200-00140,1020000140.0,True,
